student_id,student_name,student_gender,class_level,course_name,assessment_no,assessment_score,raised_hand_count,moodle_views,attendance_rate,resources_downloads
1045,Student_1045,M,C2,Biology,1,100,10,23,63,14
1045,Student_1045,M,C2,Biology,2,40,2,13,97,17
1045,Student_1045,M,C2,Biology,3,96,0,37,97,20
1045,Student_1045,M,C2,Biology,4,87,4,48,69,20
1045,Student_1045,M,C2,Chemistry,1,89,6,2,79,18
1045,Student_1045,M,C2,Chemistry,2,74,3,4,60,3
1045,Student_1045,M,C2,Chemistry,3,51,9,22,84,20
1045,Student_1045,M,C2,Chemistry,4,100,19,23,84,12
1045,Student_1045,M,C2,Computer,1,94,13,31,91,4
1045,Student_1045,M,C2,Computer,2,75,13,41,98,15
1045,Student_1045,M,C2,Computer,3,72,16,20,68,5
1045,Student_1045,M,C2,Computer,4,90,12,34,98,8
1046,Student_1046,F,C2,Mathematics,1,44,9,22,76,11
1046,Student_1046,F,C2,Mathematics,2,62,15,2,89,8
1046,Student_1046,F,C2,Mathematics,3,68,14,36,82,12
1046,Student_1046,F,C2,Mathematics,4,71,13,46,82,12
1046,Student_1046,F,C2,Science,1,56,7,20,61,4
1046,Student_1046,F,C2,Science,2,45,11,17,89,0
1046,Student_1046,F,C2,Science,3,69,16,42,91,9
1046,Student_1046,F,C2,Science,4,90,13,9,95,1
1046,Student_1046,F,C2,Biology,1,48,9,27,70,13
1046,Student_1046,F,C2,Biology,2,78,14,18,74,7
1046,Student_1046,F,C2,Biology,3,82,8,46,92,0
1046,Student_1046,F,C2,Biology,4,58,2,9,99,14
1046,Student_1046,F,C2,Chemistry,1,81,0,28,93,18
1046,Student_1046,F,C2,Chemistry,2,52,0,33,88,15
1046,Student_1046,F,C2,Chemistry,3,86,12,47,88,6
1046,Student_1046,F,C2,Chemistry,4,63,16,6,72,4
1046,Student_1046,F,C2,Computer,1,65,16,2,66,16
1046,Student_1046,F,C2,Computer,2,78,20,0,76,10
1046,Student_1046,F,C2,Computer,3,64,2,14,88,20
1046,Student_1046,F,C2,Computer,4,82,15,24,87,8
1047,Student_1047,F,C2,Mathematics,1,95,0,28,81,15
1047,Student_1047,F,C2,Mathematics,2,80,18,43,100,6
1047,Student_1047,F,C2,Mathematics,3,53,18,18,61,8
1047,Student_1047,F,C2,Mathematics,4,84,14,2,70,20
1047,Student_1047,F,C2,Science,1,85,7,17,61,7
1047,Student_1047,F,C2,Science,2,61,5,11,99,3
1047,Student_1047,F,C2,Science,3,54,19,48,77,1
1047,Student_1047,F,C2,Science,4,52,12,14,79,9
1047,Student_1047,F,C2,Biology,1,68,2,18,62,13
1047,Student_1047,F,C2,Biology,2,79,3,10,90,10
1047,Student_1047,F,C2,Biology,3,71,10,1,68,1
1047,Student_1047,F,C2,Biology,4,100,14,47,84,3
1047,Student_1047,F,C2,Chemistry,1,47,8,36,98,19
1047,Student_1047,F,C2,Chemistry,2,56,2,36,78,11
1047,Student_1047,F,C2,Chemistry,3,68,6,27,68,5
1047,Student_1047,F,C2,Chemistry,4,68,16,15,82,2
1047,Student_1047,F,C2,Computer,1,60,3,41,96,20
1047,Student_1047,F,C2,Computer,2,61,9,11,72,10
1047,Student_1047,F,C2,Computer,3,93,15,7,99,7
1047,Student_1047,F,C2,Computer,4,84,1,29,89,11
1048,Student_1048,F,C2,Mathematics,1,83,10,14,75,16
1048,Student_1048,F,C2,Mathematics,2,65,1,49,71,18
1048,Student_1048,F,C2,Mathematics,3,65,17,31,97,14
1048,Student_1048,F,C2,Mathematics,4,42,5,2,89,0
1048,Student_1048,F,C2,Science,1,69,12,31,87,20
1048,Student_1048,F,C2,Science,2,97,13,12,86,3
1048,Student_1048,F,C2,Science,3,46,9,38,74,14
1048,Student_1048,F,C2,Science,4,43,5,23,79,4
1048,Student_1048,F,C2,Biology,1,59,11,32,87,7
1048,Student_1048,F,C2,Biology,2,40,4,21,65,20
1048,Student_1048,F,C2,Biology,3,71,2,14,64,13
1048,Student_1048,F,C2,Biology,4,89,15,5,84,13
1048,Student_1048,F,C2,Chemistry,1,98,7,28,66,7
1048,Student_1048,F,C2,Chemistry,2,52,5,17,61,7
1048,Student_1048,F,C2,Chemistry,3,50,0,37,86,19
1048,Student_1048,F,C2,Chemistry,4,51,10,30,86,9
1048,Student_1048,F,C2,Computer,1,42,12,26,94,14
1048,Student_1048,F,C2,Computer,2,55,12,48,94,19
1048,Student_1048,F,C2,Computer,3,50,20,50,70,15
1048,Student_1048,F,C2,Computer,4,92,2,21,97,13
1049,Student_1049,F,C2,Mathematics,1,89,16,31,95,14
1049,Student_1049,F,C2,Mathematics,2,82,2,2,75,4
1049,Student_1049,F,C2,Mathematics,3,60,9,18,84,3
1049,Student_1049,F,C2,Mathematics,4,100,18,42,61,9
1049,Student_1049,F,C2,Science,1,100,10,24,79,15
1049,Student_1049,F,C2,Science,2,58,10,45,93,4
1049,Student_1049,F,C2,Science,3,98,4,50,80,11
1049,Student_1049,F,C2,Science,4,89,3,48,79,5
1049,Student_1049,F,C2,Biology,1,64,13,10,91,10
1049,Student_1049,F,C2,Biology,2,100,17,26,77,10
1049,Student_1049,F,C2,Biology,3,60,11,4,82,8
1049,Student_1049,F,C2,Biology,4,98,8,9,81,18
1049,Student_1049,F,C2,Chemistry,1,40,6,3,60,14
1049,Student_1049,F,C2,Chemistry,2,79,11,21,81,17
1049,Student_1049,F,C2,Chemistry,3,86,16,28,73,17
1049,Student_1049,F,C2,Chemistry,4,59,17,47,92,10
1049,Student_1049,F,C2,Computer,1,54,11,39,79,5
1049,Student_1049,F,C2,Computer,2,42,12,12,61,4
1049,Student_1049,F,C2,Computer,3,88,5,1,95,10
1049,Student_1049,F,C2,Computer,4,47,11,39,81,19
1050,Student_1050,F,C2,Mathematics,1,68,7,25,89,16
1050,Student_1050,F,C2,Mathematics,2,59,19,15,66,15
1050,Student_1050,F,C2,Mathematics,3,84,14,47,86,20
1050,Student_1050,F,C2,Mathematics,4,62,8,34,79,4
1050,Student_1050,F,C2,Science,1,81,16,46,90,7
1050,Student_1050,F,C2,Science,2,54,20,29,79,6
1050,Student_1050,F,C2,Science,3,92,11,48,76,9
1050,Student_1050,F,C2,Science,4,69,18,45,70,1
1050,Student_1050,F,C2,Biology,1,89,6,43,93,19
1050,Student_1050,F,C2,Biology,2,89,5,23,69,19
1050,Student_1050,F,C2,Biology,3,54,4,19,62,4
1050,Student_1050,F,C2,Biology,4,96,7,7,99,11
1050,Student_1050,F,C2,Chemistry,1,95,7,10,67,9
1050,Student_1050,F,C2,Chemistry,2,78,16,35,72,3
1050,Student_1050,F,C2,Chemistry,3,76,3,30,77,5
1050,Student_1050,F,C2,Chemistry,4,63,1,30,70,13
1050,Student_1050,F,C2,Computer,1,71,4,37,69,7
1050,Student_1050,F,C2,Computer,2,85,2,43,82,16
1050,Student_1050,F,C2,Computer,3,40,9,41,93,8
1050,Student_1050,F,C2,Computer,4,61,12,24,77,18
1051,Student_1051,F,C2,Mathematics,1,79,16,14,74,14
1051,Student_1051,F,C2,Mathematics,2,94,6,12,76,8
1051,Student_1051,F,C2,Mathematics,3,79,19,25,86,20
1051,Student_1051,F,C2,Mathematics,4,57,12,15,68,11
1051,Student_1051,F,C2,Science,1,83,5,18,66,2
1051,Student_1051,F,C2,Science,2,87,17,15,98,3
1051,Student_1051,F,C2,Science,3,98,7,12,76,16
1051,Student_1051,F,C2,Science,4,76,5,18,72,13
1051,Student_1051,F,C2,Biology,1,70,3,38,67,12
1051,Student_1051,F,C2,Biology,2,71,5,37,87,20
1051,Student_1051,F,C2,Biology,3,69,2,27,62,12
1051,Student_1051,F,C2,Biology,4,93,1,15,81,5
1051,Student_1051,F,C2,Chemistry,1,47,7,5,73,2
1051,Student_1051,F,C2,Chemistry,2,49,2,11,90,4
1051,Student_1051,F,C2,Chemistry,3,91,8,30,80,19
1051,Student_1051,F,C2,Chemistry,4,78,3,12,79,19
1051,Student_1051,F,C2,Computer,1,52,16,35,92,0
1051,Student_1051,F,C2,Computer,2,54,12,16,83,7
1051,Student_1051,F,C2,Computer,3,89,12,22,67,7
1051,Student_1051,F,C2,Computer,4,98,14,12,98,4
1052,Student_1052,M,C2,Mathematics,1,67,15,1,77,16
1052,Student_1052,M,C2,Mathematics,2,69,6,12,91,17
1052,Student_1052,M,C2,Mathematics,3,68,13,29,77,12
1052,Student_1052,M,C2,Mathematics,4,82,20,29,80,15
1052,Student_1052,M,C2,Science,1,94,16,39,78,19
1052,Student_1052,M,C2,Science,2,54,8,9,90,20
1052,Student_1052,M,C2,Science,3,62,19,29,92,19
1052,Student_1052,M,C2,Science,4,48,14,0,94,10
1052,Student_1052,M,C2,Biology,1,73,15,8,91,14
1052,Student_1052,M,C2,Biology,2,51,0,44,73,7
1052,Student_1052,M,C2,Biology,3,47,11,0,99,9
1052,Student_1052,M,C2,Biology,4,90,10,38,90,16
1052,Student_1052,M,C2,Chemistry,1,72,20,20,99,5
1052,Student_1052,M,C2,Chemistry,2,61,17,37,96,12
1052,Student_1052,M,C2,Chemistry,3,90,7,40,94,18
1052,Student_1052,M,C2,Chemistry,4,50,16,20,61,7
1052,Student_1052,M,C2,Computer,1,58,6,27,76,5
1052,Student_1052,M,C2,Computer,2,58,5,27,61,5
1052,Student_1052,M,C2,Computer,3,94,4,50,63,16
1052,Student_1052,M,C2,Computer,4,82,3,12,91,16
1053,Student_1053,M,C2,Mathematics,1,75,13,18,94,13
1053,Student_1053,M,C2,Mathematics,2,79,0,41,77,15
1053,Student_1053,M,C2,Mathematics,3,79,0,11,67,15
1053,Student_1053,M,C2,Mathematics,4,89,3,37,86,8
1053,Student_1053,M,C2,Science,1,86,15,11,90,13
1053,Student_1053,M,C2,Science,2,84,1,2,83,9
1053,Student_1053,M,C2,Science,3,48,19,39,69,18
1053,Student_1053,M,C2,Science,4,42,4,2,86,15
1053,Student_1053,M,C2,Biology,1,88,14,34,71,8
1053,Student_1053,M,C2,Biology,2,92,11,25,93,17
1053,Student_1053,M,C2,Biology,3,59,11,22,63,15
1053,Student_1053,M,C2,Biology,4,94,15,0,84,1
1053,Student_1053,M,C2,Chemistry,1,69,2,20,84,19
1053,Student_1053,M,C2,Chemistry,2,88,19,21,80,0
1053,Student_1053,M,C2,Chemistry,3,91,5,14,74,13
1053,Student_1053,M,C2,Chemistry,4,64,20,23,64,5
1053,Student_1053,M,C2,Computer,1,88,10,47,82,3
1053,Student_1053,M,C2,Computer,2,66,17,20,87,2
1053,Student_1053,M,C2,Computer,3,61,7,22,62,7
1053,Student_1053,M,C2,Computer,4,89,9,24,67,10
1054,Student_1054,M,C2,Mathematics,1,44,12,36,97,4
1054,Student_1054,M,C2,Mathematics,2,48,15,1,60,7
1054,Student_1054,M,C2,Mathematics,3,99,18,29,70,11
1054,Student_1054,M,C2,Mathematics,4,51,6,25,72,7
1054,Student_1054,M,C2,Science,1,100,8,38,90,20
1054,Student_1054,M,C2,Science,2,95,14,33,90,19
1054,Student_1054,M,C2,Science,3,64,11,0,81,7
1054,Student_1054,M,C2,Science,4,76,14,0,60,9
1054,Student_1054,M,C2,Biology,1,93,9,20,74,16
1054,Student_1054,M,C2,Biology,2,61,5,34,75,7
1054,Student_1054,M,C2,Biology,3,86,16,16,85,12
1054,Student_1054,M,C2,Biology,4,56,5,16,73,12
1054,Student_1054,M,C2,Chemistry,1,45,2,45,73,14
1054,Student_1054,M,C2,Chemistry,2,47,14,26,72,16
1054,Student_1054,M,C2,Chemistry,3,70,20,34,65,4
1054,Student_1054,M,C2,Chemistry,4,61,16,22,84,1
1054,Student_1054,M,C2,Computer,1,65,14,4,85,19
1054,Student_1054,M,C2,Computer,2,45,5,49,77,3
1054,Student_1054,M,C2,Computer,3,56,13,13,72,6
1054,Student_1054,M,C2,Computer,4,83,14,18,94,16
1055,Student_1055,M,C2,Mathematics,1,58,19,35,94,15
1055,Student_1055,M,C2,Mathematics,2,83,7,23,76,6
1055,Student_1055,M,C2,Mathematics,3,82,17,0,94,3
1055,Student_1055,M,C2,Mathematics,4,52,5,13,96,15
1055,Student_1055,M,C2,Science,1,54,14,3,99,15
1055,Student_1055,M,C2,Science,2,67,15,3,85,12
1055,Student_1055,M,C2,Science,3,41,2,7,83,14
1055,Student_1055,M,C2,Science,4,82,8,38,61,7
1055,Student_1055,M,C2,Biology,1,46,11,50,98,9
1055,Student_1055,M,C2,Biology,2,100,15,34,89,9
1055,Student_1055,M,C2,Biology,3,77,17,49,64,20
1055,Student_1055,M,C2,Biology,4,68,6,33,82,4
1055,Student_1055,M,C2,Chemistry,1,69,5,45,63,5
1055,Student_1055,M,C2,Chemistry,2,71,9,17,74,7
1055,Student_1055,M,C2,Chemistry,3,97,8,36,69,19
1055,Student_1055,M,C2,Chemistry,4,45,15,2,70,10
1055,Student_1055,M,C2,Computer,1,56,3,3,76,8
1055,Student_1055,M,C2,Computer,2,58,4,31,81,5
1055,Student_1055,M,C2,Computer,3,74,0,19,81,15
1055,Student_1055,M,C2,Computer,4,94,10,12,62,8
1056,Student_1056,F,C3,Mathematics,1,72,17,48,100,8
1056,Student_1056,F,C3,Mathematics,2,62,9,18,64,14
1056,Student_1056,F,C3,Mathematics,3,91,1,44,84,9
1056,Student_1056,F,C3,Mathematics,4,53,9,45,89,8
1056,Student_1056,F,C3,Science,1,64,13,34,93,9
1056,Student_1056,F,C3,Science,2,74,10,10,80,20
1056,Student_1056,F,C3,Science,3,61,12,6,76,1
1056,Student_1056,F,C3,Science,4,51,9,17,70,15
1056,Student_1056,F,C3,Biology,1,88,18,17,94,20
1056,Student_1056,F,C3,Biology,2,98,15,5,71,12
1056,Student_1056,F,C3,Biology,3,43,6,1,85,14
1056,Student_1056,F,C3,Biology,4,47,6,46,99,11
1056,Student_1056,F,C3,Chemistry,1,52,10,16,76,3
1056,Student_1056,F,C3,Chemistry,2,60,7,4,85,15
1056,Student_1056,F,C3,Chemistry,3,75,14,11,96,15
1056,Student_1056,F,C3,Chemistry,4,53,9,6,96,2
1056,Student_1056,F,C3,Computer,1,54,3,46,78,12
1056,Student_1056,F,C3,Computer,2,81,20,36,86,19
1056,Student_1056,F,C3,Computer,3,68,19,24,65,3
1056,Student_1056,F,C3,Computer,4,41,15,17,64,3
1057,Student_1057,F,C3,Mathematics,1,84,18,22,93,12
1057,Student_1057,F,C3,Mathematics,2,82,3,21,95,8
1057,Student_1057,F,C3,Mathematics,3,78,18,18,97,5
1057,Student_1057,F,C3,Mathematics,4,91,14,14,79,8
1057,Student_1057,F,C3,Science,1,71,3,49,77,4
1057,Student_1057,F,C3,Science,2,59,10,36,81,3
1057,Student_1057,F,C3,Science,3,68,11,33,72,9
1057,Student_1057,F,C3,Science,4,48,9,30,66,3
1057,Student_1057,F,C3,Biology,1,58,9,29,90,2
1057,Student_1057,F,C3,Biology,2,96,20,30,78,20
1057,Student_1057,F,C3,Biology,3,71,1,9,61,1
1057,Student_1057,F,C3,Biology,4,99,16,31,75,15
1057,Student_1057,F,C3,Chemistry,1,85,6,30,83,0
1057,Student_1057,F,C3,Chemistry,2,50,20,3,66,14
1057,Student_1057,F,C3,Chemistry,3,89,11,30,76,0
1057,Student_1057,F,C3,Chemistry,4,50,0,46,87,20
1057,Student_1057,F,C3,Computer,1,81,6,1,83,3
1057,Student_1057,F,C3,Computer,2,83,18,25,70,7
1057,Student_1057,F,C3,Computer,3,89,10,10,62,11
1057,Student_1057,F,C3,Computer,4,42,9,26,61,16
1058,Student_1058,F,C3,Mathematics,1,41,19,37,87,9
1058,Student_1058,F,C3,Mathematics,2,99,9,39,92,12
1058,Student_1058,F,C3,Mathematics,3,95,8,41,96,15
1058,Student_1058,F,C3,Mathematics,4,84,19,49,86,8
1058,Student_1058,F,C3,Science,1,55,1,31,85,1
1058,Student_1058,F,C3,Science,2,51,7,8,71,8
1058,Student_1058,F,C3,Science,3,49,1,47,79,6
1058,Student_1058,F,C3,Science,4,99,1,0,95,1
1058,Student_1058,F,C3,Biology,1,70,13,1,88,14
1058,Student_1058,F,C3,Biology,2,51,4,27,79,6
1058,Student_1058,F,C3,Biology,3,63,20,9,73,4
1058,Student_1058,F,C3,Biology,4,57,13,33,71,5
1058,Student_1058,F,C3,Chemistry,1,75,12,35,81,13
1058,Student_1058,F,C3,Chemistry,2,55,3,24,91,0
1058,Student_1058,F,C3,Chemistry,3,84,3,19,77,5
1058,Student_1058,F,C3,Chemistry,4,42,12,15,64,3
1058,Student_1058,F,C3,Computer,1,60,7,50,73,6
1058,Student_1058,F,C3,Computer,2,70,13,5,71,15
1058,Student_1058,F,C3,Computer,3,56,12,22,73,6
1058,Student_1058,F,C3,Computer,4,85,14,43,76,8
1059,Student_1059,F,C3,Mathematics,1,86,11,33,64,12
1059,Student_1059,F,C3,Mathematics,2,66,19,22,99,13
1059,Student_1059,F,C3,Mathematics,3,54,10,32,90,2
1059,Student_1059,F,C3,Mathematics,4,56,18,45,82,7
1059,Student_1059,F,C3,Science,1,52,19,34,64,8
1059,Student_1059,F,C3,Science,2,68,5,24,90,1
1059,Student_1059,F,C3,Science,3,84,4,26,84,7
1059,Student_1059,F,C3,Science,4,94,0,19,82,10
1059,Student_1059,F,C3,Biology,1,78,14,23,70,15
1059,Student_1059,F,C3,Biology,2,74,19,45,62,0
1059,Student_1059,F,C3,Biology,3,97,20,46,60,16
1059,Student_1059,F,C3,Biology,4,41,19,5,67,15
1059,Student_1059,F,C3,Chemistry,1,90,0,2,94,4
1059,Student_1059,F,C3,Chemistry,2,66,11,11,79,12
1059,Student_1059,F,C3,Chemistry,3,59,8,38,63,18
1059,Student_1059,F,C3,Chemistry,4,93,18,37,86,12
1059,Student_1059,F,C3,Computer,1,82,12,12,81,19
1059,Student_1059,F,C3,Computer,2,86,20,44,81,10
1059,Student_1059,F,C3,Computer,3,58,7,7,85,15
1059,Student_1059,F,C3,Computer,4,90,10,12,87,8
1060,Student_1060,F,C3,Mathematics,1,95,18,47,98,18
1060,Student_1060,F,C3,Mathematics,2,51,14,30,73,10
1060,Student_1060,F,C3,Mathematics,3,65,9,26,70,5
1060,Student_1060,F,C3,Mathematics,4,73,10,18,65,13
1060,Student_1060,F,C3,Science,1,91,5,48,87,0
1060,Student_1060,F,C3,Science,2,74,7,7,66,10
1060,Student_1060,F,C3,Science,3,78,3,24,71,5
1060,Student_1060,F,C3,Science,4,85,11,42,96,13
1060,Student_1060,F,C3,Biology,1,92,15,12,84,19
1060,Student_1060,F,C3,Biology,2,93,3,10,91,16
1060,Student_1060,F,C3,Biology,3,46,13,10,87,8
1060,Student_1060,F,C3,Biology,4,62,12,22,87,10
1060,Student_1060,F,C3,Chemistry,1,86,18,32,95,13
1060,Student_1060,F,C3,Chemistry,2,53,2,29,87,16
1060,Student_1060,F,C3,Chemistry,3,42,15,45,89,19
1060,Student_1060,F,C3,Chemistry,4,68,12,14,84,18
1060,Student_1060,F,C3,Computer,1,77,9,46,97,9
1060,Student_1060,F,C3,Computer,2,46,16,17,100,9
1060,Student_1060,F,C3,Computer,3,49,6,47,97,19
1060,Student_1060,F,C3,Computer,4,72,0,43,93,3
1061,Student_1061,M,C3,Mathematics,1,43,10,25,63,0
1061,Student_1061,M,C3,Mathematics,2,46,17,8,94,7
1061,Student_1061,M,C3,Mathematics,3,100,18,35,86,13
1061,Student_1061,M,C3,Mathematics,4,96,17,27,88,15
1061,Student_1061,M,C3,Science,1,74,14,30,63,4
1061,Student_1061,M,C3,Science,2,56,6,47,85,15
1061,Student_1061,M,C3,Science,3,78,8,3,89,10
1061,Student_1061,M,C3,Science,4,41,11,11,89,3
1061,Student_1061,M,C3,Biology,1,57,20,6,60,12
1061,Student_1061,M,C3,Biology,2,45,5,43,67,18
1061,Student_1061,M,C3,Biology,3,76,17,30,96,9
1061,Student_1061,M,C3,Biology,4,72,9,36,71,6
1061,Student_1061,M,C3,Chemistry,1,48,20,11,88,0
1061,Student_1061,M,C3,Chemistry,2,82,20,14,61,19
1061,Student_1061,M,C3,Chemistry,3,78,20,43,77,2
1061,Student_1061,M,C3,Chemistry,4,46,10,17,97,4
1061,Student_1061,M,C3,Computer,1,97,0,43,90,10
1061,Student_1061,M,C3,Computer,2,43,17,3,93,1
1061,Student_1061,M,C3,Computer,3,83,5,41,84,20
1061,Student_1061,M,C3,Computer,4,94,15,30,73,6
1062,Student_1062,F,C3,Mathematics,1,71,18,48,68,12
1062,Student_1062,F,C3,Mathematics,2,61,4,22,64,9
1062,Student_1062,F,C3,Mathematics,3,92,9,38,74,6
1062,Student_1062,F,C3,Mathematics,4,68,14,2,78,9
1062,Student_1062,F,C3,Science,1,67,14,34,65,11
1062,Student_1062,F,C3,Science,2,86,5,12,88,18
1062,Student_1062,F,C3,Science,3,42,7,7,79,14
1062,Student_1062,F,C3,Science,4,43,18,20,62,12
1062,Student_1062,F,C3,Biology,1,47,15,12,62,15
1062,Student_1062,F,C3,Biology,2,48,13,12,66,14
1062,Student_1062,F,C3,Biology,3,46,5,33,100,16
1062,Student_1062,F,C3,Biology,4,76,11,0,69,10
1062,Student_1062,F,C3,Chemistry,1,55,13,7,84,17
1062,Student_1062,F,C3,Chemistry,2,51,16,25,73,8
1062,Student_1062,F,C3,Chemistry,3,75,10,5,64,10
1062,Student_1062,F,C3,Chemistry,4,64,17,12,73,17
1062,Student_1062,F,C3,Computer,1,98,18,26,91,14
1062,Student_1062,F,C3,Computer,2,48,7,31,79,0
1062,Student_1062,F,C3,Computer,3,43,13,33,62,7
1062,Student_1062,F,C3,Computer,4,45,15,23,98,12
1063,Student_1063,M,C3,Mathematics,1,44,19,17,77,1
1063,Student_1063,M,C3,Mathematics,2,49,12,49,71,14
1063,Student_1063,M,C3,Mathematics,3,52,17,46,70,18
1063,Student_1063,M,C3,Mathematics,4,74,6,25,73,12
1063,Student_1063,M,C3,Science,1,83,8,0,81,18
1063,Student_1063,M,C3,Science,2,57,11,27,87,0
1063,Student_1063,M,C3,Science,3,58,19,48,96,2
1063,Student_1063,M,C3,Science,4,73,2,39,75,5
1063,Student_1063,M,C3,Biology,1,52,15,27,94,12
1063,Student_1063,M,C3,Biology,2,85,7,43,81,20
1063,Student_1063,M,C3,Biology,3,65,7,20,84,8
1063,Student_1063,M,C3,Biology,4,40,5,22,82,10
1063,Student_1063,M,C3,Chemistry,1,82,12,42,77,14
1063,Student_1063,M,C3,Chemistry,2,72,20,38,82,12
1063,Student_1063,M,C3,Chemistry,3,83,17,23,99,18
1063,Student_1063,M,C3,Chemistry,4,81,6,49,79,5
1063,Student_1063,M,C3,Computer,1,66,8,44,90,20
1063,Student_1063,M,C3,Computer,2,65,7,47,72,16
1063,Student_1063,M,C3,Computer,3,62,19,36,87,16
1063,Student_1063,M,C3,Computer,4,67,8,1,84,17
1064,Student_1064,M,C3,Mathematics,1,45,10,37,65,12
1064,Student_1064,M,C3,Mathematics,2,50,13,1,99,2
1064,Student_1064,M,C3,Mathematics,3,94,20,34,92,18
1064,Student_1064,M,C3,Mathematics,4,57,16,23,94,0
1064,Student_1064,M,C3,Science,1,75,12,48,93,15
1064,Student_1064,M,C3,Science,2,73,18,22,78,15
1064,Student_1064,M,C3,Science,3,93,18,8,60,9
1064,Student_1064,M,C3,Science,4,58,0,33,75,11
1064,Student_1064,M,C3,Biology,1,79,17,33,84,12
1064,Student_1064,M,C3,Biology,2,45,20,5,91,8
1064,Student_1064,M,C3,Biology,3,87,10,38,90,9
1064,Student_1064,M,C3,Biology,4,49,19,17,83,19
1064,Student_1064,M,C3,Chemistry,1,100,8,30,74,3
1064,Student_1064,M,C3,Chemistry,2,79,8,44,68,3
1064,Student_1064,M,C3,Chemistry,3,56,15,14,94,19
1064,Student_1064,M,C3,Chemistry,4,44,4,19,74,17
1064,Student_1064,M,C3,Computer,1,86,1,28,72,3
1064,Student_1064,M,C3,Computer,2,81,12,9,90,8
1064,Student_1064,M,C3,Computer,3,47,2,47,68,20
1064,Student_1064,M,C3,Computer,4,50,2,36,72,3
1065,Student_1065,F,C3,Mathematics,1,52,11,36,69,8
1065,Student_1065,F,C3,Mathematics,2,91,6,1,82,6
1065,Student_1065,F,C3,Mathematics,3,79,6,20,82,13
1065,Student_1065,F,C3,Mathematics,4,65,18,4,90,17
1065,Student_1065,F,C3,Science,1,59,11,16,61,12
1065,Student_1065,F,C3,Science,2,97,6,27,65,2
1065,Student_1065,F,C3,Science,3,97,2,17,70,19
1065,Student_1065,F,C3,Science,4,44,18,21,78,14
1065,Student_1065,F,C3,Biology,1,55,8,3,74,11
1065,Student_1065,F,C3,Biology,2,94,2,13,78,5
1065,Student_1065,F,C3,Biology,3,75,6,29,78,16
1065,Student_1065,F,C3,Biology,4,64,15,46,99,18
1065,Student_1065,F,C3,Chemistry,1,47,17,27,75,19
1065,Student_1065,F,C3,Chemistry,2,58,9,16,72,6
1065,Student_1065,F,C3,Chemistry,3,66,9,33,95,5
1065,Student_1065,F,C3,Chemistry,4,63,17,22,65,16
1065,Student_1065,F,C3,Computer,1,85,10,25,93,2
1065,Student_1065,F,C3,Computer,2,50,5,13,85,15
1065,Student_1065,F,C3,Computer,3,60,6,29,67,18
1065,Student_1065,F,C3,Computer,4,59,15,31,81,6
1066,Student_1066,M,C3,Mathematics,1,84,0,28,67,3
1066,Student_1066,M,C3,Mathematics,2,74,2,44,99,6
1066,Student_1066,M,C3,Mathematics,3,66,0,26,75,5
1066,Student_1066,M,C3,Mathematics,4,46,11,22,100,10
1066,Student_1066,M,C3,Science,1,81,20,32,95,4
1066,Student_1066,M,C3,Science,2,80,16,34,64,15
1066,Student_1066,M,C3,Science,3,71,2,46,94,19
1066,Student_1066,M,C3,Science,4,53,15,30,90,16
1066,Student_1066,M,C3,Biology,1,99,19,22,77,17
1066,Student_1066,M,C3,Biology,2,93,13,49,74,14
1066,Student_1066,M,C3,Biology,3,45,14,49,95,7
1066,Student_1066,M,C3,Biology,4,54,2,46,72,8
1066,Student_1066,M,C3,Chemistry,1,73,7,31,91,19
1066,Student_1066,M,C3,Chemistry,2,88,12,0,93,14
1066,Student_1066,M,C3,Chemistry,3,83,13,28,93,17
1066,Student_1066,M,C3,Chemistry,4,93,6,28,90,5
1066,Student_1066,M,C3,Computer,1,53,7,26,61,16
1066,Student_1066,M,C3,Computer,2,76,13,24,89,19
1066,Student_1066,M,C3,Computer,3,60,20,21,94,4
1066,Student_1066,M,C3,Computer,4,55,17,48,76,15
1067,Student_1067,F,C3,Mathematics,1,94,1,3,80,6
1067,Student_1067,F,C3,Mathematics,2,73,5,16,98,4
1067,Student_1067,F,C3,Mathematics,3,44,19,15,100,4
1067,Student_1067,F,C3,Mathematics,4,79,8,4,61,8
1067,Student_1067,F,C3,Science,1,82,3,21,81,1
1067,Student_1067,F,C3,Science,2,94,5,45,92,17
1067,Student_1067,F,C3,Science,3,46,0,32,60,3
1067,Student_1067,F,C3,Science,4,43,17,26,91,0
1067,Student_1067,F,C3,Biology,1,67,9,40,95,5
1067,Student_1067,F,C3,Biology,2,55,1,22,83,16
1067,Student_1067,F,C3,Biology,3,52,17,12,96,10
1067,Student_1067,F,C3,Biology,4,78,9,16,74,17
1067,Student_1067,F,C3,Chemistry,1,62,18,29,93,3
1067,Student_1067,F,C3,Chemistry,2,42,6,17,66,7
1067,Student_1067,F,C3,Chemistry,3,45,0,3,88,20
1067,Student_1067,F,C3,Chemistry,4,65,13,8,71,9
1067,Student_1067,F,C3,Computer,1,90,18,5,79,5
1067,Student_1067,F,C3,Computer,2,47,0,48,83,14
1067,Student_1067,F,C3,Computer,3,46,18,21,94,10
1067,Student_1067,F,C3,Computer,4,59,18,40,93,0
1068,Student_1068,M,C3,Mathematics,1,69,15,17,76,5
1068,Student_1068,M,C3,Mathematics,2,53,14,45,81,2
1068,Student_1068,M,C3,Mathematics,3,95,18,43,93,2
